id,Input Sentence
0,	Assume that L is a line bundle.
,"that"	"allows for"	"accurate social/connectivity predictions"	,(+,CT),NONE
,"EBR"	"is"	"-LSB- QUANT_O_1 -RSB-"	,(+,CT),NONE
,"RR"	"is"	"-LSB- QUANT_O_1 -RSB-"	,(+,CT),NONE

188,"	The slight increase in CO2 saturation with the isothermal temperature of 38°C follows from the small increase in pressure that, in turn, is due to a lower CO2 density."
,"slight increase in CO2 saturation with isothermal temperature of QUANT_S_1 °C"	"follows from"	"small increase in pressure that in turn is due to lower CO2 density"	,(+,CT),NONE

189,	The resulting difference between the scenarios in Vp is less than 5m/s.
,"resulting difference between scenarios in Vp"	"is less than"	"5m/s"	,(+,CT),NONE
,"resulting difference between scenarios in Vp"	"is"	"less"	,(+,CT),NONE

190,"	The maximum ice load does not need to be located directly above the Utsira Formation as, for a hydraulically connected aquifer, a lateral transmission of pressure will occur for tens of kilometers."
,"maximum ice load"	"does need to be located directly above"	"Utsira Formation"	,(-,CT),NONE
,"maximum ice load"	"does need to be"	"located"	,(-,CT),NONE
,"hydraulically connected aquifer"	"is lateral transmission of"	"pressure"	,(+,CT),NONE

191,"	However, the crucial distinction between our model and other approaches is our assumption concerning the dominant physics of the flow process."
,"model"	"is"	"approach"	,(+,CT),NONE
,"our"	"has"	"model and"	,(+,CT),NONE
,"crucial distinction between model and other approaches"	"is"	"assumption"	,(+,CT),NONE
,"crucial distinction between model and other approaches"	"is assumption concerning dominant physics of"	"flow process"	,(+,CT),NONE
,"our"	"has assumption concerning dominant physics of"	"flow process"	,(+,CT),NONE

192,"	Interestingly, although comparable amount of HPCs and CFU was derived from hiPSCs expanded in bioreactor as in adhesion, HPCs derived from TNC1 in bioreactor generated a considerably higher proportion of cells in erythroid lineage rather than in myelocyte lineage."
,"comparable amount of HPCs"	"was derived from"	"hiPSCs expanded in bioreactor as in adhesion"	,(+,CT),NONE
,"CFU"	"was derived from"	"hiPSCs expanded in bioreactor as in adhesion"	,(+,CT),NONE
,"hiPSCs"	"be expanded in bioreactor as in"	"adhesion"	,(+,CT),NONE
,"hiPSCs"	"be expanded in"	"bioreactor"	,(+,CT),NONE
,"HPCs"	"be derived from TNC1 in"	"bioreactor"	,(+,CT),NONE
,"HPCs"	"be derived from"	"TNC1"	,(+,CT),NONE
,"HPCs derived from TNC1 in bioreactor"	"generated"	"considerably higher proportion of cells in erythroid lineage"	,(+,CT),NONE
,"HPCs derived from TNC1 in bioreactor"	"generated higher proportion of cells in erythroid lineage although"	"CFU was derived from hiPSCs expanded in bioreactor as in adhesion"	,(+,CT),NONE

193,	Cryopreservation and recovery of hiPSCs in suspension culture

194,	Peptides (22-34 peptides; GSPAINVAMHVFR) derived from ATTR had a molecular mass of 700m/z.
,"Peptides"	"be derived from"	"ATTR"	,(+,CT),NONE
,"Peptides derived from ATTR"	"had molecular mass of"	"700m/z"	,(+,CT),NONE

195,	Production of wild-type TTR and ATTR Val30Met by differentiated hepatocyte-like cells

196,"	The first step, induction of multilineage differentiation and embryoid body (EB) formation, was inefficient when iPSCs were maintained on feeder cells."
,"first step"	"is induction of"	"multilineage differentiation"	,(+,CT),NONE
,"first step"	"is induction of"	"embryoid body formation"	,(+,CT),NONE
,"embryoid body"	"is"	"EB"	,(+,CT),NONE
,"first step"	"was"	"inefficient"	,(+,CT),NONE
,"iPSCs"	"were maintained on"	"feeder cells"	,(+,CT),NONE

197,"	The total expression of each reprogramming factor was not different from that of the endogenous gene (Figures 1A-1C), indicating complete transgene silencing."
,"total expression of QUANT_S_1 reprogramming factor"	"was different from that of"	"endogenous gene"	,(-,CT),NONE
,"total expression of QUANT_S_1 reprogramming factor"	"was different"	"indicating complete transgene silencing"	,(-,CT),NONE
,"total expression of QUANT_S_1 reprogramming factor"	"was"	"different"	,(-,CT),NONE
,"not different from that of endogenous gene"	"be indicating"	"complete transgene silencing"	,(+,CT),NONE
,"endogenous gene"	"is"	"Figures 1A-1C"	,(+,CT),NONE

198,	An Experimental Platform for the Efficient Generation of Human Cranial Placodes In Vitro

199,"	We also observed significant transcriptional changes in WNT and BMP pathway components such as an increase in the WNT pathway inhibitor DKK-1 and BMP antagonists, such as GREMLIN-1 and BAMBI (Figures 2B-2D), which are known transcriptional targets of BMP signaling (Grotewold et al., 2001)."
,"increase"	"is"	"bmp pathway component"	,(+,CT),NONE
,"We"	"observed"	"significant transcriptional changes in increase in GREMLIN-1"	,(+,CT),NONE
,"We"	"observed significant transcriptional changes in"	"BMP pathway components"	,(+,CT),NONE
,"We"	"observed"	"significant transcriptional changes in increase in GREMLIN-1 and BAMBI"	,(+,CT),NONE
,"We"	"observed"	"significant transcriptional changes in increase in BAMBI"	,(+,CT),NONE
,"GREMLIN-1"	"is"	"Figures 2B-2D"	,(+,CT),NONE
,"BAMBI"	"is"	"Figures 2B-2D"	,(+,CT),NONE
,"GREMLIN-1"	"are known transcriptional targets of"	"BMP signaling"	,(+,CT),NONE
,"BAMBI"	"are known transcriptional targets of"	"BMP signaling"	,(+,CT),NONE

200,	Specimens sent to surgical pathology demonstrated granulation tissue with chronic inflammation.
,"Specimens"	"sent to"	"surgical pathology"	,(+,CT),NONE

201,	We describe a confined local Phialemonium infection in the tympanomastoid cavity without any systemic manifestations.
,"We"	"describe confined local Phialemonium infection in tympanomastoid cavity without"	"QUANT_O_1 systemic manifestations"	,(+,CT),NONE
,"We"	"describe confined local Phialemonium infection in"	"tympanomastoid cavity"	,(+,CT),NONE

202,"	In PSP atrophy is severe in the upper brain stem and superior cerebellar peduncle, with moderate atrophy of medial prefrontal cortex, insula/frontal operculum, cingulate cortex, precentral gyrus and superior parietal lobule (Brenneis et al., 2004; Chiu et al., 2012; Ghosh et al., 2012; Nicoletti et al., 2008)."
,"medial prefrontal cortex"	"is"	"insula/frontal operculum"	,(+,CT),NONE

203,	Analyses were conducted on the waveforms from the primary orientation of the regional sources.
,"Analyses"	"were conducted on"	"waveforms from primary orientation of regional sources"	,(+,CT),NONE

204,"	After a band-pass (0.1-330Hz) and 60Hz notch filter, MEG signals were digitized at 1000Hz."
,"band-pass"	"is"	"0.1-330Hz"	,(+,CT),NONE
,"60Hz notch filter"	"is"	"0.1-330Hz"	,(+,CT),NONE
,"MEG signals"	"were digitized at 1000Hz After"	"band-pass"	,(+,CT),NONE
,"MEG signals"	"were digitized at 1000Hz After"	"60Hz notch filter"	,(+,CT),NONE
,"MEG signals"	"were digitized at"	"1000Hz"	,(+,CT),NONE

205,"	To coregister MEG and sMRI data, three anatomical landmarks (nasion and right and left preauriculars) as well as an additional 150+ points on the scalp and face were digitized for each subject using the Probe Position Identification (PPI) System (Polhemus, Colchester, VT)."
,"nasion"	"were digitized for QUANT_R_1 subject using Probe Position Identification"	"QUANT_O_1 anatomical landmarks"	,(+,CT),NONE
,"right"	"were digitized for QUANT_R_1 subject using Probe Position Identification"	"QUANT_O_1 anatomical landmarks"	,(+,CT),NONE
,"left"	"were digitized for QUANT_R_1 subject using Probe Position Identification"	"QUANT_O_1 anatomical landmarks"	,(+,CT),NONE
,"additional QUANT_S_1 on scalp"	"were digitized for QUANT_R_1 subject using Probe Position Identification"	"QUANT_O_1 anatomical landmarks"	,(+,CT),NONE
,"additional QUANT_S_1 points on scalp and face"	"were digitized for QUANT_R_1 subject using Probe Position Identification"	"QUANT_O_1 anatomical landmarks"	,(+,CT),NONE
,"additional QUANT_S_1 on scalp face"	"were digitized for QUANT_R_1 subject using Probe Position Identification"	"QUANT_O_1 anatomical landmarks"	,(+,CT),NONE
,"nasion"	"were digitized"	"QUANT_O_1 anatomical landmarks"	,(+,CT),NONE
,"right"	"were digitized"	"QUANT_O_1 anatomical landmarks"	,(+,CT),NONE
,"left"	"were digitized"	"QUANT_O_1 anatomical landmarks"	,(+,CT),NONE
,"additional QUANT_S_1 on scalp"	"were digitized"	"QUANT_O_1 anatomical landmarks"	,(+,CT),NONE
,"additional QUANT_S_1 points on scalp and face"	"were digitized"	"QUANT_O_1 anatomical landmarks"	,(+,CT),NONE
,"additional QUANT_S_1 on scalp face"	"were digitized"	"QUANT_O_1 anatomical landmarks"	,(+,CT),NONE
,"QUANT_S_1 subject"	"be using"	"Probe Position Identification"	,(+,CT),NONE
,"Polhemus"	"is"	"Colchester"	,(+,CT),NONE
,"Polhemus"	"is"	"VT"	,(+,CT),NONE

206,"	In this paper, we use voxel for 3-dimensional images and pixel for 2-dimensional images."
,"we"	"use voxel In"	"paper"	,(+,CT),NONE
,"we"	"use voxel for 3-dimensional images for"	"2-dimensional images"	,(+,CT),NONE
,"we"	"use voxel for"	"pixel"	,(+,CT),NONE
,"we"	"use"	"voxel"	,(+,CT),NONE

207,"	Finally, we concatenated the vectors from the three contrast maps, and obtained a 1474-dimension vector for each subject."
,"we"	"concatenated"	"vectors"	,(+,CT),NONE
,"we"	"concatenated vectors from"	"QUANT_O_1 contrast maps"	,(+,CT),NONE
,"we"	"obtained 1474-dimension vector for"	"QUANT_O_1 subject"	,(+,CT),NONE

208,"	Most strikingly, there was a mutant gene-dose-dependent increase in caspase-cleaved TAU fragments, as determined by the caspase-cleaved TAU-specific antibody C3 (Gamblin et al., 2003; Guillozet-Bongaarts et al., 2005), in neurons derived from the isogenic TAU-A152T-iPSCs (Figures 4J and 4K)."
,"mutant gene-dose-dependent increase in caspase-cleaved TAU fragments as determined by caspase-cleaved TAU-specific antibody C3 in neurons derived from isogenic TAU-A152T-iPSCs"	"there was"	"Most strikingly"	,(+,CT),NONE
,"mutant gene-dose-dependent increase in caspase-cleaved TAU fragments as determined by caspase-cleaved TAU-specific antibody C3 in neurons derived from isogenic TAU-A152T-iPSCs"	"there was"	,(+,CT),NONE
,"caspase-cleaved TAU-specific antibody C3"	"is"	"Gamblin et"	,(+,CT),NONE
,"Gamblin et"	"is"	"caspase-cleaved TAU-specific antibody C3"	,(+,CT),NONE
,"neurons"	"be derived from"	"isogenic TAU-A152T-iPSCs"	,(+,CT),NONE
,"isogenic TAU-A152T-iPSCs"	"is"	"Figures"	,(+,CT),NONE

209,	Genetic Correction of TAU-A152T Eliminates the Detrimental Effects of the Mutation on Different Subtypes of Neurons
,"Genetic Correction of TAU-A152T"	"Eliminates"	"Detrimental Effects of Mutation on Different Subtypes of Neurons"	,(+,CT),NONE

210,"	Intriguingly, the serum level of IFN-γ temporarily increased at 2 months after the transplant in three animals (Figure 3C)."
,"serum level of IFN-γ"	"increased at"	"QUANT_O_1 months"	,(+,CT),NONE
,"serum level of IFN-γ"	"increased at QUANT_R_1 months after transplant in"	"QUANT_O_1 animals"	,(+,CT),NONE
,"QUANT_S_1 animals"	"is"	"Figure 3C"	,(+,CT),NONE

211,	Autografts Elicit Only a Minimal Immune Response in the Primate Brain

212,"	Here, we have addressed this limitation for the endodermal lineage by developing a defined culture system to expand and differentiate human foregut stem cells (hFSCs) derived from hPSCs. hFSCs can self-renew while maintaining their capacity to differentiate into pancreatic and hepatic cells."
,"hFSCs"	"self-renew while"	"maintaining capacity to differentiate into pancreatic"	,(+,PS),NONE
,"hFSCs"	"self-renew while"	"maintaining capacity to differentiate into hepatic"	,(+,PS),NONE
,"their"	"has"	"capacity to differentiate into pancreatic"	,(+,CT),NONE
,"their"	"has"	"capacity to differentiate into hepatic"	,(+,CT),NONE
,"capacity"	"be differentiate into"	"pancreatic"	,(+,CT),NONE
,"capacity"	"be differentiate into"	"hepatic"	,(+,CT),NONE

213,"	However, hFSCs could also have the unique capacity to generate lung/thyroid cells while they have lost their capacity to generate gut cells."
,"hFSCs"	"have"	"unique capacity to generate lung/thyroid cells"	,(+,PS),NONE
,"unique capacity"	"be generate"	"lung/thyroid cells"	,(+,CT),NONE
,"they"	"be generate"	"gut cells"	,(+,CT),NONE
,"they"	"have lost capacity to generate"	"gut cells"	,(+,CT),NONE
,"they"	"have lost"	"capacity"	,(+,CT),NONE
,"their"	"has"	"capacity"	,(+,CT),NONE

214,	Subsequent differentiation to AFE was achieved through addition of bone morphogenetic protein (BMP) antagonists noggin and SB431542 (stage 2).
,"Subsequent differentiation to AFE"	"was achieved through addition of"	"bone morphogenetic protein antagonists noggin"	,(+,CT),NONE
,"Subsequent differentiation to AFE"	"was achieved through addition of"	"SB431542"	,(+,CT),NONE
,"bone morphogenetic protein"	"is"	"BMP"	,(+,CT),NONE
,"SB431542"	"is"	"stage QUANT_O_1"	,(+,CT),NONE

215,"	The GFP+ cells grew as compact colonies characteristic of the undifferentiated state, whereas the GFP- cells had a fibroblast-like morphology typical of differentiating hESCs (Figure S2F)."
,"GFP"	"grew as compact colonies characteristic of"	"undifferentiated state"	,(+,CT),NONE
,"cells"	"grew as compact colonies characteristic of"	"undifferentiated state"	,(+,CT),NONE
,"GFP cells"	"had fibroblast-like morphology typical of"	"differentiating hESCs"	,(+,CT),NONE
,"hESCs"	"is"	"Figure S2F"	,(+,CT),NONE

216,"	This conclusion was also extended to hypermethylation signatures identified by others (Lister et al., 2011; Ruiz et al., 2012)."
,"conclusion"	"was extended to hypermethylation signatures identified by"	"others"	,(+,CT),NONE
,"hypermethylation signatures"	"be identified by"	"others"	,(+,CT),NONE

217,"	Briefly, hiPSCs were generated from IMR90, CCD-1097SK, BJ1, and NPC cells derived from 11-week-old fetal brain using retroviral expression of OCT4, SOX2, KLF4, and c-MYC or OCT4, NANOG, KLF4, and LIN-28."
,"hiPSCs"	"were generated using retroviral expression of"	"OCT4"	,(+,CT),NONE
,"hiPSCs"	"were generated using retroviral expression of"	"SOX2"	,(+,CT),NONE
,"hiPSCs"	"were generated using retroviral expression of"	"KLF4"	,(+,CT),NONE
,"hiPSCs"	"were generated using retroviral expression of"	"c-MYC"	,(+,CT),NONE
,"hiPSCs"	"were generated using retroviral expression of"	"NANOG"	,(+,CT),NONE
,"hiPSCs"	"were generated using retroviral expression of"	"LIN-28"	,(+,CT),NONE
,"hiPSCs"	"were generated from IMR90 using retroviral expression of"	"OCT4"	,(+,CT),NONE
,"hiPSCs"	"were generated from IMR90 using retroviral expression of"	"SOX2"	,(+,CT),NONE
,"hiPSCs"	"were generated from IMR90 using retroviral expression of"	"KLF4"	,(+,CT),NONE
,"hiPSCs"	"were generated from IMR90 using retroviral expression of"	"c-MYC"	,(+,CT),NONE
,"hiPSCs"	"were generated from IMR90 using retroviral expression of"	"NANOG"	,(+,CT),NONE
,"hiPSCs"	"were generated from IMR90 using retroviral expression of"	"LIN-28"	,(+,CT),NONE
,"hiPSCs"	"were generated from CCD-1097SK using retroviral expression of"	"OCT4"	,(+,CT),NONE
,"hiPSCs"	"were generated from CCD-1097SK using retroviral expression of"	"SOX2"	,(+,CT),NONE
,"hiPSCs"	"were generated from CCD-1097SK using retroviral expression of"	"KLF4"	,(+,CT),NONE
,"hiPSCs"	"were generated from CCD-1097SK using retroviral expression of"	"c-MYC"	,(+,CT),NONE
,"hiPSCs"	"were generated from CCD-1097SK using retroviral expression of"	"NANOG"	,(+,CT),NONE
,"hiPSCs"	"were generated from CCD-1097SK using retroviral expression of"	"LIN-28"	,(+,CT),NONE
,"hiPSCs"	"were generated from BJ1 using retroviral expression of"	"OCT4"	,(+,CT),NONE
,"hiPSCs"	"were generated from BJ1 using retroviral expression of"	"SOX2"	,(+,CT),NONE
,"hiPSCs"	"were generated from BJ1 using retroviral expression of"	"KLF4"	,(+,CT),NONE
,"hiPSCs"	"were generated from BJ1 using retroviral expression of"	"c-MYC"	,(+,CT),NONE
,"hiPSCs"	"were generated from BJ1 using retroviral expression of"	"NANOG"	,(+,CT),NONE
,"hiPSCs"	"were generated from BJ1 using retroviral expression of"	"LIN-28"	,(+,CT),NONE
,"hiPSCs"	"were generated from NPC cells derived from 11-week-old fetal brain using retroviral expression of"	"OCT4"	,(+,CT),NONE
,"hiPSCs"	"were generated from NPC cells derived from 11-week-old fetal brain using retroviral expression of"	"SOX2"	,(+,CT),NONE
,"hiPSCs"	"were generated from NPC cells derived from 11-week-old fetal brain using retroviral expression of"	"KLF4"	,(+,CT),NONE
,"hiPSCs"	"were generated from NPC cells derived from 11-week-old fetal brain using retroviral expression of"	"c-MYC"	,(+,CT),NONE
,"hiPSCs"	"were generated from NPC cells derived from 11-week-old fetal brain using retroviral expression of"	"NANOG"	,(+,CT),NONE
,"hiPSCs"	"were generated from NPC cells derived from 11-week-old fetal brain using retroviral expression of"	"LIN-28"	,(+,CT),NONE
,"NPC cells"	"be derived from"	"11-week-old fetal brain"	,(+,CT),NONE

218,"	However, much is still not understood with regard to the physiology of stem-cell-derived RPE (Liao et al., 2010) and transplantation into patients is in the early stages."
,"QUANT_S_1"	"is understood"	"transplantation into patients is in early stages"	,(-,CT),NONE
,"QUANT_S_1"	"is understood with regard to physiology of stem-cell-derived RPE"	"transplantation into patients is in early stages"	,(-,CT),NONE
,"Liao et 2010"	"is in"	"early stages"	,(+,CT),NONE
,"transplantation into patients"	"is in"	"early stages"	,(+,CT),NONE

219,	Pan-cytokeratin was visualized with the Biotin-ExtrAvidin-AEC chromogen system.
,"Pan-cytokeratin"	"was visualized with"	"Biotin-ExtrAvidin-AEC chromogen system"	,(+,CT),NONE

